strain	generation	fitness	num_date	date	year	month
sample_2764_15	2764	0.3908735172155792	2013.82	2013-10-26	2013	10
sample_2764_25	2764	0.3476431127760569	2013.82	2013-10-26	2013	10
sample_2764_56	2764	0.5654195026648151	2013.82	2013-10-26	2013	10
sample_2764_72	2764	0.5917486177247036	2013.82	2013-10-26	2013	10
sample_2764_8	2764	0.5889511075623446	2013.82	2013-10-26	2013	10
sample_2764_80	2764	0.5949797001375643	2013.82	2013-10-26	2013	10
sample_2764_88	2764	0.568760846458234	2013.82	2013-10-26	2013	10
sample_2764_93	2764	0.5656909966682437	2013.82	2013-10-26	2013	10
sample_2764_98	2764	0.6202016209666745	2013.82	2013-10-26	2013	10
sample_2768_12	2768	0.5257764542073682	2013.84	2013-11-02	2013	11
sample_2768_44	2768	0.6118772070355354	2013.84	2013-11-02	2013	11
sample_2768_50	2768	0.40890123218252006	2013.84	2013-11-02	2013	11
sample_2768_51	2768	0.48446907560056107	2013.84	2013-11-02	2013	11
sample_2768_67	2768	0.5338235854267157	2013.84	2013-11-02	2013	11
sample_2768_69	2768	0.6533111290912879	2013.84	2013-11-02	2013	11
sample_2768_70	2768	0.5637213763056498	2013.84	2013-11-02	2013	11
sample_2768_75	2768	0.5931373171407952	2013.84	2013-11-02	2013	11
sample_2768_78	2768	0.4650992866761163	2013.84	2013-11-02	2013	11
sample_2768_89	2768	0.5938949270201042	2013.84	2013-11-02	2013	11
sample_2768_93	2768	0.5415764545784453	2013.84	2013-11-02	2013	11
sample_2768_94	2768	0.5170573426517877	2013.84	2013-11-02	2013	11
sample_2768_99	2768	0.5432281690756285	2013.84	2013-11-02	2013	11
sample_2772_12	2772	0.6236260355437664	2013.86	2013-11-10	2013	11
sample_2772_20	2772	0.5065918028354734	2013.86	2013-11-10	2013	11
sample_2772_55	2772	0.5623308268532821	2013.86	2013-11-10	2013	11
sample_2772_6	2772	0.6039408071823203	2013.86	2013-11-10	2013	11
sample_2772_60	2772	0.5944735954493617	2013.86	2013-11-10	2013	11
sample_2772_69	2772	0.6015014512969155	2013.86	2013-11-10	2013	11
sample_2772_7	2772	0.37394412067410304	2013.86	2013-11-10	2013	11
sample_2772_70	2772	0.5936229854229084	2013.86	2013-11-10	2013	11
sample_2776_1	2776	0.5196677196677661	2013.88	2013-11-17	2013	11
sample_2776_12	2776	0.6245871452420555	2013.88	2013-11-17	2013	11
sample_2776_15	2776	0.5867644095458825	2013.88	2013-11-17	2013	11
sample_2776_2	2776	0.5912593319662672	2013.88	2013-11-17	2013	11
sample_2776_20	2776	0.6150979687919833	2013.88	2013-11-17	2013	11
sample_2776_26	2776	0.6057558734845749	2013.88	2013-11-17	2013	11
sample_2776_29	2776	0.5817175340072991	2013.88	2013-11-17	2013	11
sample_2776_41	2776	0.5440728084514964	2013.88	2013-11-17	2013	11
sample_2776_46	2776	0.5994688110687325	2013.88	2013-11-17	2013	11
sample_2776_60	2776	0.6057558734845749	2013.88	2013-11-17	2013	11
sample_2776_8	2776	0.6107824941950998	2013.88	2013-11-17	2013	11
sample_2776_82	2776	0.5564635709489278	2013.88	2013-11-17	2013	11
sample_2776_97	2776	0.6053459127511361	2013.88	2013-11-17	2013	11
sample_2776_98	2776	0.5082001700004752	2013.88	2013-11-17	2013	11
sample_2776_99	2776	0.5854029975405771	2013.88	2013-11-17	2013	11
sample_2780_16	2780	0.5975691134773181	2013.9	2013-11-24	2013	11
sample_2780_17	2780	0.4068810850966583	2013.9	2013-11-24	2013	11
sample_2780_27	2780	0.3281254368728706	2013.9	2013-11-24	2013	11
sample_2780_28	2780	0.3649420292727016	2013.9	2013-11-24	2013	11
sample_2780_44	2780	0.418531659884994	2013.9	2013-11-24	2013	11
sample_2780_45	2780	0.5975691134773181	2013.9	2013-11-24	2013	11
sample_2780_47	2780	0.5867334094149893	2013.9	2013-11-24	2013	11
sample_2780_57	2780	0.5476565718683679	2013.9	2013-11-24	2013	11
sample_2780_58	2780	0.2496129141159293	2013.9	2013-11-24	2013	11
sample_2780_67	2780	0.5094141104406721	2013.9	2013-11-24	2013	11
sample_2780_75	2780	0.5985205735411393	2013.9	2013-11-24	2013	11
sample_2780_76	2780	0.3971951355512592	2013.9	2013-11-24	2013	11
sample_2780_77	2780	0.5469090405510921	2013.9	2013-11-24	2013	11
sample_2784_10	2784	0.5728900423519249	2013.92	2013-12-02	2013	12
sample_2784_20	2784	0.5925881960659533	2013.92	2013-12-02	2013	12
sample_2784_28	2784	0.5798163391009812	2013.92	2013-12-02	2013	12
sample_2784_4	2784	0.5410925066042852	2013.92	2013-12-02	2013	12
sample_2784_57	2784	0.5956414834349419	2013.92	2013-12-02	2013	12
sample_2784_58	2784	0.5883014408698668	2013.92	2013-12-02	2013	12
sample_2784_72	2784	0.5795100112128676	2013.92	2013-12-02	2013	12
sample_2784_76	2784	0.5969974843594028	2013.92	2013-12-02	2013	12
sample_2784_84	2784	0.5203078033457859	2013.92	2013-12-02	2013	12
sample_2788_1	2788	0.5848136856277528	2013.94	2013-12-09	2013	12
sample_2788_12	2788	0.49150646964532	2013.94	2013-12-09	2013	12
sample_2788_17	2788	0.5521774384788718	2013.94	2013-12-09	2013	12
sample_2788_19	2788	0.5449781288026956	2013.94	2013-12-09	2013	12
sample_2788_23	2788	0.5632141702733648	2013.94	2013-12-09	2013	12
sample_2788_30	2788	0.5425472363581499	2013.94	2013-12-09	2013	12
sample_2788_32	2788	0.5029968540254475	2013.94	2013-12-09	2013	12
sample_2788_39	2788	0.42501334602996943	2013.94	2013-12-09	2013	12
sample_2788_43	2788	0.6144896557280551	2013.94	2013-12-09	2013	12
sample_2788_53	2788	0.5939430540218238	2013.94	2013-12-09	2013	12
sample_2788_56	2788	0.540390680874947	2013.94	2013-12-09	2013	12
sample_2788_59	2788	0.31406473571918103	2013.94	2013-12-09	2013	12
sample_2788_6	2788	0.6201019417514192	2013.94	2013-12-09	2013	12
sample_2788_60	2788	0.5125200124907267	2013.94	2013-12-09	2013	12
sample_2788_62	2788	0.4721800673303588	2013.94	2013-12-09	2013	12
sample_2788_68	2788	0.2996729067830043	2013.94	2013-12-09	2013	12
sample_2788_69	2788	0.5958424943675001	2013.94	2013-12-09	2013	12
sample_2788_74	2788	0.5412083945286814	2013.94	2013-12-09	2013	12
sample_2788_75	2788	0.6047432044565555	2013.94	2013-12-09	2013	12
sample_2788_84	2788	0.6108004126251478	2013.94	2013-12-09	2013	12
sample_2788_98	2788	0.5958424943675001	2013.94	2013-12-09	2013	12
sample_2788_99	2788	0.4405712526543455	2013.94	2013-12-09	2013	12
sample_2792_32	2792	0.4168050214237426	2013.96	2013-12-16	2013	12
sample_2792_33	2792	0.5938744299237986	2013.96	2013-12-16	2013	12
sample_2792_37	2792	0.4038893557484925	2013.96	2013-12-16	2013	12
sample_2792_5	2792	0.5769847939264179	2013.96	2013-12-16	2013	12
sample_2792_50	2792	0.4932093756692461	2013.96	2013-12-16	2013	12
sample_2792_72	2792	0.5345838940361864	2013.96	2013-12-16	2013	12
sample_2792_86	2792	0.5329898680365781	2013.96	2013-12-16	2013	12
sample_2792_88	2792	0.5986436392994859	2013.96	2013-12-16	2013	12
sample_2792_99	2792	0.4322442436383401	2013.96	2013-12-16	2013	12
sample_2796_12	2796	0.59010173144145	2013.98	2013-12-23	2013	12
sample_2796_26	2796	0.5244876127153315	2013.98	2013-12-23	2013	12
sample_2796_34	2796	0.6243779435916323	2013.98	2013-12-23	2013	12
sample_2796_35	2796	0.5343432871809792	2013.98	2013-12-23	2013	12
sample_2796_48	2796	0.5901510754914673	2013.98	2013-12-23	2013	12
sample_2796_62	2796	0.5605966448693774	2013.98	2013-12-23	2013	12
sample_2796_78	2796	0.5812502054698282	2013.98	2013-12-23	2013	12
sample_2796_79	2796	0.4672815714323316	2013.98	2013-12-23	2013	12
sample_2796_99	2796	0.5503939230056726	2013.98	2013-12-23	2013	12
sample_2800_19	2800	0.6172869763779235	2014.0	2014-01-01	2014	1
sample_2800_24	2800	0.6030836936118261	2014.0	2014-01-01	2014	1
sample_2800_38	2800	0.5885835855926168	2014.0	2014-01-01	2014	1
sample_2800_57	2800	0.6030752983701401	2014.0	2014-01-01	2014	1
sample_2800_60	2800	0.4970798699253301	2014.0	2014-01-01	2014	1
sample_2800_74	2800	0.542767768533126	2014.0	2014-01-01	2014	1
sample_2800_79	2800	0.36676523370959496	2014.0	2014-01-01	2014	1
sample_2800_96	2800	0.5600652799054084	2014.0	2014-01-01	2014	1
sample_2804_2	2804	0.4402079312615873	2014.02	2014-01-07	2014	1
sample_2804_39	2804	0.5028050423375089	2014.02	2014-01-07	2014	1
sample_2804_44	2804	0.5838001046480871	2014.02	2014-01-07	2014	1
sample_2804_58	2804	0.6111990974495454	2014.02	2014-01-07	2014	1
sample_2804_68	2804	0.5765406866252591	2014.02	2014-01-07	2014	1
sample_2804_72	2804	0.5173447069011001	2014.02	2014-01-07	2014	1
sample_2804_74	2804	0.4155622979392977	2014.02	2014-01-07	2014	1
sample_2804_77	2804	0.5550617855738219	2014.02	2014-01-07	2014	1
sample_2804_79	2804	0.3709808407625912	2014.02	2014-01-07	2014	1
sample_2804_85	2804	0.5591271082719386	2014.02	2014-01-07	2014	1
sample_2804_90	2804	0.5370592865012839	2014.02	2014-01-07	2014	1
sample_2808_13	2808	0.6135510561932038	2014.04	2014-01-14	2014	1
sample_2808_19	2808	0.5697525145957282	2014.04	2014-01-14	2014	1
sample_2808_25	2808	0.6043298781092266	2014.04	2014-01-14	2014	1
sample_2808_31	2808	0.6012973028255884	2014.04	2014-01-14	2014	1
sample_2808_36	2808	0.3292250204943704	2014.04	2014-01-14	2014	1
sample_2808_67	2808	0.4898871311297461	2014.04	2014-01-14	2014	1
sample_2808_70	2808	0.5809182220509423	2014.04	2014-01-14	2014	1
sample_2808_71	2808	0.5306603675527467	2014.04	2014-01-14	2014	1
sample_2808_77	2808	0.6199392519193845	2014.04	2014-01-14	2014	1
sample_2808_79	2808	0.6012281077748215	2014.04	2014-01-14	2014	1
sample_2808_87	2808	0.6104541145437445	2014.04	2014-01-14	2014	1
sample_2808_90	2808	0.4833423065428733	2014.04	2014-01-14	2014	1
sample_2808_93	2808	0.6206931663994868	2014.04	2014-01-14	2014	1
sample_2812_21	2812	0.5425806234343925	2014.06	2014-01-21	2014	1
sample_2812_26	2812	0.5466797634195228	2014.06	2014-01-21	2014	1
sample_2812_27	2812	0.5936700353120481	2014.06	2014-01-21	2014	1
sample_2812_4	2812	0.4532785912444309	2014.06	2014-01-21	2014	1
sample_2812_46	2812	0.5417178097995031	2014.06	2014-01-21	2014	1
sample_2812_67	2812	0.615413222428502	2014.06	2014-01-21	2014	1
sample_2812_71	2812	0.5945032537542555	2014.06	2014-01-21	2014	1
sample_2812_79	2812	0.6028673593715472	2014.06	2014-01-21	2014	1
sample_2812_94	2812	0.4109489370198477	2014.06	2014-01-21	2014	1
sample_2816_30	2816	0.6050396233492459	2014.08	2014-01-29	2014	1
sample_2816_44	2816	0.5276989313380682	2014.08	2014-01-29	2014	1
sample_2816_47	2816	0.5663762526124433	2014.08	2014-01-29	2014	1
sample_2816_51	2816	0.5764368316704319	2014.08	2014-01-29	2014	1
sample_2816_78	2816	0.6246090365479736	2014.08	2014-01-29	2014	1
sample_2816_82	2816	0.5801286917386966	2014.08	2014-01-29	2014	1
sample_2816_87	2816	0.4509544410981347	2014.08	2014-01-29	2014	1
sample_2816_95	2816	0.2882704173851093	2014.08	2014-01-29	2014	1
sample_2820_15	2820	0.3283271228991314	2014.1	2014-02-05	2014	2
sample_2820_16	2820	0.6098139574052536	2014.1	2014-02-05	2014	2
sample_2820_25	2820	0.5984032597934423	2014.1	2014-02-05	2014	2
sample_2820_28	2820	0.5633907420977672	2014.1	2014-02-05	2014	2
sample_2820_33	2820	0.5828786641268274	2014.1	2014-02-05	2014	2
sample_2820_38	2820	0.4073682352701724	2014.1	2014-02-05	2014	2
sample_2820_40	2820	0.505590863268306	2014.1	2014-02-05	2014	2
sample_2820_57	2820	0.5729194760064233	2014.1	2014-02-05	2014	2
sample_2820_63	2820	0.5141211818344924	2014.1	2014-02-05	2014	2
sample_2820_83	2820	0.4763567245403784	2014.1	2014-02-05	2014	2
sample_2820_84	2820	0.4418847238897012	2014.1	2014-02-05	2014	2
sample_2820_89	2820	0.4885751032244107	2014.1	2014-02-05	2014	2
sample_2820_99	2820	0.535745089489291	2014.1	2014-02-05	2014	2
sample_2824_1	2824	0.5501302761698238	2014.12	2014-02-12	2014	2
sample_2824_32	2824	0.5260613135358341	2014.12	2014-02-12	2014	2
sample_2824_42	2824	0.5930741242654195	2014.12	2014-02-12	2014	2
sample_2824_44	2824	0.5840857757830427	2014.12	2014-02-12	2014	2
sample_2824_58	2824	0.5627931214013543	2014.12	2014-02-12	2014	2
sample_2824_77	2824	0.6205643273207263	2014.12	2014-02-12	2014	2
sample_2824_82	2824	0.5260613135358342	2014.12	2014-02-12	2014	2
sample_2828_11	2828	0.5137494958413847	2014.14	2014-02-20	2014	2
sample_2828_12	2828	0.56304400441228	2014.14	2014-02-20	2014	2
sample_2828_20	2828	0.33671765311026164	2014.14	2014-02-20	2014	2
sample_2828_23	2828	0.5041152732294112	2014.14	2014-02-20	2014	2
sample_2828_3	2828	0.5828418747913364	2014.14	2014-02-20	2014	2
sample_2828_30	2828	0.5781806996020374	2014.14	2014-02-20	2014	2
sample_2828_37	2828	0.449238969470749	2014.14	2014-02-20	2014	2
sample_2828_47	2828	0.5558340362572545	2014.14	2014-02-20	2014	2
sample_2828_57	2828	0.524456789017485	2014.14	2014-02-20	2014	2
sample_2828_58	2828	0.5757911750911526	2014.14	2014-02-20	2014	2
sample_2828_66	2828	0.4404701864712783	2014.14	2014-02-20	2014	2
sample_2828_74	2828	0.4050667049236843	2014.14	2014-02-20	2014	2
sample_2828_79	2828	0.5983087195472712	2014.14	2014-02-20	2014	2
sample_2828_86	2828	0.057756432791392476	2014.14	2014-02-20	2014	2
sample_2828_93	2828	0.5927780136406992	2014.14	2014-02-20	2014	2
sample_2828_97	2828	0.5975178921174001	2014.14	2014-02-20	2014	2
sample_2832_1	2832	0.5204481348873196	2014.16	2014-02-27	2014	2
sample_2832_10	2832	0.4524146176433412	2014.16	2014-02-27	2014	2
sample_2832_14	2832	0.3418922821613566	2014.16	2014-02-27	2014	2
sample_2832_16	2832	0.4887683351906098	2014.16	2014-02-27	2014	2
sample_2832_20	2832	0.5729723761425477	2014.16	2014-02-27	2014	2
sample_2832_22	2832	0.5962123739149658	2014.16	2014-02-27	2014	2
sample_2832_37	2832	0.5385607795666714	2014.16	2014-02-27	2014	2
sample_2832_53	2832	0.6000477781445951	2014.16	2014-02-27	2014	2
sample_2832_55	2832	0.5813610095211634	2014.16	2014-02-27	2014	2
sample_2832_63	2832	0.4972262918640634	2014.16	2014-02-27	2014	2
sample_2832_8	2832	0.5834543928160507	2014.16	2014-02-27	2014	2
sample_2832_89	2832	0.4165696988596923	2014.16	2014-02-27	2014	2
sample_2832_93	2832	0.5766445835858979	2014.16	2014-02-27	2014	2
sample_2836_100	2836	0.5680816260035547	2014.18	2014-03-06	2014	3
sample_2836_18	2836	0.5249818684895454	2014.18	2014-03-06	2014	3
sample_2836_29	2836	0.5168342415735278	2014.18	2014-03-06	2014	3
sample_2836_33	2836	0.4507451893177262	2014.18	2014-03-06	2014	3
sample_2836_40	2836	0.5762735563150653	2014.18	2014-03-06	2014	3
sample_2836_47	2836	0.5695319522105129	2014.18	2014-03-06	2014	3
sample_2836_53	2836	0.6094087771647646	2014.18	2014-03-06	2014	3
sample_2836_86	2836	0.5554604420646001	2014.18	2014-03-06	2014	3
sample_2836_94	2836	0.5668858358040179	2014.18	2014-03-06	2014	3
sample_2836_99	2836	0.5634314866471578	2014.18	2014-03-06	2014	3
sample_2840_100	2840	0.4246528484791528	2014.2	2014-03-14	2014	3
sample_2840_12	2840	0.6014453387372509	2014.2	2014-03-14	2014	3
sample_2840_15	2840	0.5207949567204754	2014.2	2014-03-14	2014	3
sample_2840_22	2840	0.6047633771691446	2014.2	2014-03-14	2014	3
sample_2840_3	2840	0.5319480385578472	2014.2	2014-03-14	2014	3
sample_2840_30	2840	0.5851373928435442	2014.2	2014-03-14	2014	3
sample_2840_34	2840	0.5264242104137195	2014.2	2014-03-14	2014	3
sample_2840_44	2840	0.4606566877553037	2014.2	2014-03-14	2014	3
sample_2840_45	2840	0.5745252083106874	2014.2	2014-03-14	2014	3
sample_2840_5	2840	0.5222157697531297	2014.2	2014-03-14	2014	3
sample_2840_57	2840	0.6047633771691446	2014.2	2014-03-14	2014	3
sample_2840_66	2840	0.5584196716225919	2014.2	2014-03-14	2014	3
sample_2840_68	2840	0.5885659495888155	2014.2	2014-03-14	2014	3
sample_2840_7	2840	0.5956919265116075	2014.2	2014-03-14	2014	3
sample_2840_71	2840	0.5903985683393096	2014.2	2014-03-14	2014	3
sample_2840_72	2840	0.4873887019085559	2014.2	2014-03-14	2014	3
sample_2840_76	2840	0.5935956462098662	2014.2	2014-03-14	2014	3
sample_2840_82	2840	0.4991634450224301	2014.2	2014-03-14	2014	3
sample_2840_9	2840	0.5874378128497674	2014.2	2014-03-14	2014	3
sample_2840_93	2840	0.5734215151473537	2014.2	2014-03-14	2014	3
sample_2844_10	2844	0.5118818155144205	2014.22	2014-03-21	2014	3
sample_2844_22	2844	0.6102605862915166	2014.22	2014-03-21	2014	3
sample_2844_58	2844	0.5773285857677122	2014.22	2014-03-21	2014	3
sample_2844_59	2844	0.3231598200503403	2014.22	2014-03-21	2014	3
sample_2844_68	2844	0.6170064399833026	2014.22	2014-03-21	2014	3
sample_2844_78	2844	0.5399495740189479	2014.22	2014-03-21	2014	3
sample_2844_91	2844	0.5982870350959351	2014.22	2014-03-21	2014	3
sample_2848_14	2848	0.4873651835384074	2014.24	2014-03-28	2014	3
sample_2848_19	2848	0.5389323757227186	2014.24	2014-03-28	2014	3
sample_2848_20	2848	0.40452473518323256	2014.24	2014-03-28	2014	3
sample_2848_23	2848	0.5394165109990725	2014.24	2014-03-28	2014	3
sample_2848_26	2848	0.6057844410712553	2014.24	2014-03-28	2014	3
sample_2848_30	2848	0.5853893821657551	2014.24	2014-03-28	2014	3
sample_2848_31	2848	0.5415776529474098	2014.24	2014-03-28	2014	3
sample_2848_39	2848	0.5811767890245759	2014.24	2014-03-28	2014	3
sample_2848_5	2848	0.4787406406365371	2014.24	2014-03-28	2014	3
sample_2848_65	2848	0.5819538426377805	2014.24	2014-03-28	2014	3
sample_2848_84	2848	0.4101535852237294	2014.24	2014-03-28	2014	3
sample_2848_85	2848	0.6099671215334428	2014.24	2014-03-28	2014	3
sample_2852_1	2852	0.5079757578849147	2014.26	2014-04-04	2014	4
sample_2852_100	2852	0.5218767781851442	2014.26	2014-04-04	2014	4
sample_2852_18	2852	0.6044028360873372	2014.26	2014-04-04	2014	4
sample_2852_3	2852	0.4732654133135838	2014.26	2014-04-04	2014	4
sample_2852_45	2852	0.5643979438199271	2014.26	2014-04-04	2014	4
sample_2852_50	2852	0.5762826939148955	2014.26	2014-04-04	2014	4
sample_2852_51	2852	0.5061227481097156	2014.26	2014-04-04	2014	4
sample_2852_63	2852	0.5808053248503874	2014.26	2014-04-04	2014	4
sample_2852_68	2852	0.5807612489060284	2014.26	2014-04-04	2014	4
sample_2852_73	2852	0.5233396981141988	2014.26	2014-04-04	2014	4
sample_2852_79	2852	0.39539998645429664	2014.26	2014-04-04	2014	4
sample_2852_8	2852	0.589650075990241	2014.26	2014-04-04	2014	4
sample_2852_88	2852	0.4972419333146542	2014.26	2014-04-04	2014	4
sample_2852_96	2852	0.5942005779416247	2014.26	2014-04-04	2014	4
sample_2856_14	2856	0.5203378048768125	2014.28	2014-04-12	2014	4
sample_2856_16	2856	0.5262264846810419	2014.28	2014-04-12	2014	4
sample_2856_18	2856	0.512384513241621	2014.28	2014-04-12	2014	4
sample_2856_27	2856	0.4448039171518847	2014.28	2014-04-12	2014	4
sample_2856_28	2856	0.5846171972746438	2014.28	2014-04-12	2014	4
sample_2856_30	2856	0.4070436758014845	2014.28	2014-04-12	2014	4
sample_2856_38	2856	0.35691692773387257	2014.28	2014-04-12	2014	4
sample_2856_40	2856	0.5315091995980322	2014.28	2014-04-12	2014	4
sample_2856_49	2856	0.5915638846967197	2014.28	2014-04-12	2014	4
sample_2856_55	2856	0.5217403825593266	2014.28	2014-04-12	2014	4
sample_2856_60	2856	0.5103708132207639	2014.28	2014-04-12	2014	4
sample_2856_65	2856	0.4980563371616845	2014.28	2014-04-12	2014	4
sample_2856_81	2856	0.5870260680961555	2014.28	2014-04-12	2014	4
sample_2856_83	2856	0.42796170933492417	2014.28	2014-04-12	2014	4
sample_2856_89	2856	0.580232568295084	2014.28	2014-04-12	2014	4
sample_2856_99	2856	0.3797746584206388	2014.28	2014-04-12	2014	4
sample_2860_100	2860	0.4702471547076419	2014.3	2014-04-19	2014	4
sample_2860_11	2860	0.5955427972316961	2014.3	2014-04-19	2014	4
sample_2860_24	2860	0.5484545462709987	2014.3	2014-04-19	2014	4
sample_2860_27	2860	0.5381119905264967	2014.3	2014-04-19	2014	4
sample_2860_32	2860	0.5120268887294475	2014.3	2014-04-19	2014	4
sample_2860_35	2860	0.5925325890787247	2014.3	2014-04-19	2014	4
sample_2860_47	2860	0.5882924295625034	2014.3	2014-04-19	2014	4
sample_2860_48	2860	0.6139616466306146	2014.3	2014-04-19	2014	4
sample_2860_51	2860	0.5461454346769604	2014.3	2014-04-19	2014	4
sample_2860_53	2860	0.6291614191280032	2014.3	2014-04-19	2014	4
sample_2860_55	2860	0.4628290230668584	2014.3	2014-04-19	2014	4
sample_2860_60	2860	0.5755087388241094	2014.3	2014-04-19	2014	4
sample_2860_7	2860	0.5955427972316961	2014.3	2014-04-19	2014	4
sample_2860_84	2860	0.5979022116961075	2014.3	2014-04-19	2014	4
sample_2860_87	2860	0.5393912240358814	2014.3	2014-04-19	2014	4
sample_2864_60	2864	0.4411925469038989	2014.32	2014-04-26	2014	4
sample_2864_74	2864	0.5689805442968544	2014.32	2014-04-26	2014	4
sample_2864_81	2864	0.5323519557806847	2014.32	2014-04-26	2014	4
sample_2864_82	2864	0.5748008179119558	2014.32	2014-04-26	2014	4
sample_2868_18	2868	0.5148454475356524	2014.34	2014-05-04	2014	5
sample_2868_41	2868	0.623837292731423	2014.34	2014-05-04	2014	5
sample_2868_42	2868	0.5063299782208118	2014.34	2014-05-04	2014	5
sample_2868_54	2868	0.5109841066791351	2014.34	2014-05-04	2014	5
sample_2868_64	2868	0.5844046765446832	2014.34	2014-05-04	2014	5
sample_2868_67	2868	0.6083047091496848	2014.34	2014-05-04	2014	5
sample_2868_71	2868	0.41522739503162	2014.34	2014-05-04	2014	5
sample_2868_8	2868	0.6156915266948305	2014.34	2014-05-04	2014	5
sample_2868_82	2868	0.5276489212698211	2014.34	2014-05-04	2014	5
sample_2868_83	2868	0.5862765791886901	2014.34	2014-05-04	2014	5
sample_2868_86	2868	0.5991801385124396	2014.34	2014-05-04	2014	5
sample_2868_89	2868	0.3312382844707463	2014.34	2014-05-04	2014	5
sample_2868_9	2868	0.4031665786123613	2014.34	2014-05-04	2014	5
sample_2868_90	2868	0.4607257714268296	2014.34	2014-05-04	2014	5
sample_2868_94	2868	0.5980633329991277	2014.34	2014-05-04	2014	5
sample_2868_95	2868	0.5872171688068485	2014.34	2014-05-04	2014	5
sample_2868_98	2868	0.6156915266948305	2014.34	2014-05-04	2014	5
sample_2872_1	2872	0.3978883051101314	2014.36	2014-05-11	2014	5
sample_2872_22	2872	0.5431210890494822	2014.36	2014-05-11	2014	5
sample_2872_25	2872	0.5414115036508003	2014.36	2014-05-11	2014	5
sample_2872_31	2872	0.5344022024385453	2014.36	2014-05-11	2014	5
sample_2872_37	2872	0.5781719544208149	2014.36	2014-05-11	2014	5
sample_2872_40	2872	0.6018745139677769	2014.36	2014-05-11	2014	5
sample_2872_45	2872	0.6007866758089835	2014.36	2014-05-11	2014	5
sample_2872_54	2872	0.5280502411689244	2014.36	2014-05-11	2014	5
sample_2872_66	2872	0.6179734290231179	2014.36	2014-05-11	2014	5
sample_2872_80	2872	0.4444980779944611	2014.36	2014-05-11	2014	5
sample_2872_86	2872	0.5703903339059776	2014.36	2014-05-11	2014	5
sample_2876_18	2876	0.4933408311219062	2014.38	2014-05-18	2014	5
sample_2876_43	2876	0.5379237219355439	2014.38	2014-05-18	2014	5
sample_2876_51	2876	0.4673286425247331	2014.38	2014-05-18	2014	5
sample_2876_52	2876	0.6125833836684127	2014.38	2014-05-18	2014	5
sample_2876_54	2876	0.5654202553372152	2014.38	2014-05-18	2014	5
sample_2876_56	2876	0.6006124729336366	2014.38	2014-05-18	2014	5
sample_2876_57	2876	0.6058417388630208	2014.38	2014-05-18	2014	5
sample_2876_60	2876	0.5812865568235814	2014.38	2014-05-18	2014	5
sample_2876_64	2876	0.4579904068231444	2014.38	2014-05-18	2014	5
sample_2876_7	2876	0.5770424980112882	2014.38	2014-05-18	2014	5
sample_2876_83	2876	0.6087705682009767	2014.38	2014-05-18	2014	5
sample_2876_98	2876	0.5450371422172244	2014.38	2014-05-18	2014	5
sample_2880_24	2880	0.5248610015771117	2014.4	2014-05-26	2014	5
sample_2880_32	2880	0.531588595946936	2014.4	2014-05-26	2014	5
sample_2880_34	2880	0.6058751385171705	2014.4	2014-05-26	2014	5
sample_2880_39	2880	0.2589287227842566	2014.4	2014-05-26	2014	5
sample_2880_42	2880	0.6214538084742636	2014.4	2014-05-26	2014	5
sample_2880_47	2880	0.5120024484367146	2014.4	2014-05-26	2014	5
sample_2880_54	2880	0.6013310749782916	2014.4	2014-05-26	2014	5
sample_2880_57	2880	0.4025141679907549	2014.4	2014-05-26	2014	5
sample_2880_66	2880	0.6104833800986902	2014.4	2014-05-26	2014	5
sample_2884_100	2884	0.5667786604691903	2014.42	2014-06-02	2014	6
sample_2884_46	2884	0.5949968520173976	2014.42	2014-06-02	2014	6
sample_2884_62	2884	0.5758895035311763	2014.42	2014-06-02	2014	6
sample_2884_72	2884	0.492219639409057	2014.42	2014-06-02	2014	6
sample_2884_74	2884	0.6050072620971424	2014.42	2014-06-02	2014	6
sample_2884_82	2884	0.6026436217444859	2014.42	2014-06-02	2014	6
sample_2884_86	2884	0.4189943720648701	2014.42	2014-06-02	2014	6
sample_2884_93	2884	0.6050072620971424	2014.42	2014-06-02	2014	6
sample_2888_12	2888	0.3095567669118289	2014.44	2014-06-09	2014	6
sample_2888_13	2888	0.6046423158684128	2014.44	2014-06-09	2014	6
sample_2888_28	2888	0.5879852929912879	2014.44	2014-06-09	2014	6
sample_2888_31	2888	0.5047835990210654	2014.44	2014-06-09	2014	6
sample_2888_45	2888	0.5413675331889097	2014.44	2014-06-09	2014	6
sample_2888_47	2888	0.5624372309892339	2014.44	2014-06-09	2014	6
sample_2888_49	2888	0.5284840941285736	2014.44	2014-06-09	2014	6
sample_2888_51	2888	0.5960148938105135	2014.44	2014-06-09	2014	6
sample_2888_59	2888	0.58578051230699	2014.44	2014-06-09	2014	6
sample_2888_6	2888	0.4008891287846493	2014.44	2014-06-09	2014	6
sample_2888_75	2888	0.4832817494314105	2014.44	2014-06-09	2014	6
sample_2888_86	2888	0.5291867636921593	2014.44	2014-06-09	2014	6
sample_2888_91	2888	0.6001074984993996	2014.44	2014-06-09	2014	6
sample_2888_99	2888	0.4145554380474775	2014.44	2014-06-09	2014	6
sample_2892_21	2892	0.4348703357952257	2014.46	2014-06-17	2014	6
sample_2892_27	2892	0.5365934220514141	2014.46	2014-06-17	2014	6
sample_2892_33	2892	0.5172265153572861	2014.46	2014-06-17	2014	6
sample_2892_36	2892	0.447601674769034	2014.46	2014-06-17	2014	6
